Serial No,time_stamp,AccXYZ_Measurement_Index,AccX_Measurement_Index,AccY_Measurement_Index,AccZ_Measurement_Index,AE_Measurement_Index,AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Zero Crossing Rate,AccX_Zero Crossing Rate,AccY_Zero Crossing Rate,AccZ_Zero Crossing Rate,AE_Zero Crossing Rate,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_K(t),AccX_K(t),AccY_K(t),AccZ_K(t),AE_K(t),AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
256,Tue Apr 26 15:53:41 2022,653,653,653,653,654,2.110445976257324,2.42767333984375,1.4366455078125,1.05078125,0.19643568992614746,2.110445976257324,1.99993896484375,0.73638916015625,0.59454345703125,0.10312539339065552,1.1199066638946533,0.9572470188140869,-0.03615722805261612,0.10892776399850845,-5.558014436246594e-06,1.2515736818313599,1.1579996347427368,0.37763452529907227,0.2611854076385498,0.03736889734864235,1.0,191.0,1037.0,815.0,2306.0,1.6862338781356812,1.727063536643982,1.9500048160552979,2.276327133178711,2.7596583366394043,0,0,0,0,0,0.8947988152503967,0.8266384601593018,-0.09574661403894424,0.4170514941215515,-0.0001487336994614452,1.2697125673294067,1.3511664867401123,-0.3166573643684387,0.9727919697761536,-0.21655383706092834,1.7376046180725098,1.9500036239624023,1.6982766389846802,2.3132169246673584,2.184624433517456
257,Tue Apr 26 15:53:43 2022,655,655,655,655,657,2.1184589862823486,2.37628173828125,1.4603271484375,1.0660400390625,0.1962863802909851,2.1184589862823486,1.99993896484375,0.74371337890625,0.63848876953125,0.1044357419013977,1.1284890174865723,0.953677237033844,-0.03602924197912216,0.10943660885095596,1.114036308536015e-06,1.2753437757492065,1.189893364906311,0.37757956981658936,0.260940819978714,0.037272971123456955,1.0,309.0,1036.0,913.0,2257.0,1.6610885858535767,1.6807715892791748,1.969686508178711,2.4468719959259033,2.8019161224365234,0,0,0,0,0,0.8848508596420288,0.8014812469482422,-0.09542158991098404,0.4193924367427826,2.9888584322179668e-05,1.2813034057617188,1.3715460300445557,-0.25425294041633606,0.9692890644073486,-0.20900732278823853,1.7556201219558716,1.9900349378585815,1.6576945781707764,2.2170534133911133,2.1952614784240723
258,Tue Apr 26 15:53:46 2022,658,658,658,658,659,2.132193088531494,2.32525634765625,1.4591064453125,1.0546875,0.19892263412475586,2.132193088531494,1.99993896484375,0.73590087890625,0.648681640625,0.10622656345367432,1.1187514066696167,0.9520184993743896,-0.03531555086374283,0.1093825176358223,-5.098722795082722e-06,1.2537108659744263,1.1786432266235352,0.38220515847206116,0.2629002034664154,0.03728044405579567,1.0,327.0,1037.0,941.0,2223.0,1.700705647468567,1.6968145370483398,1.9254080057144165,2.4674062728881836,2.849390983581543,0,0,0,0,0,0.8923519849777222,0.8077240586280823,-0.092399463057518,0.4160609841346741,-0.00013676668459083885,1.2725803852081299,1.3642547130584717,-0.2633800506591797,0.983059823513031,-0.1971006840467453,1.741158127784729,1.9794714450836182,1.680976152420044,2.2872824668884277,2.206773042678833
259,Tue Apr 26 15:53:48 2022,660,660,660,660,662,2.126220464706421,2.37945556640625,1.5509033203125,1.05755615234375,0.20171552896499634,2.126220464706421,1.99993896484375,0.79583740234375,0.6326904296875,0.10494822263717651,1.127140998840332,0.9546737670898438,-0.035002365708351135,0.10948047786951065,-1.1922104022232816e-05,1.2680522203445435,1.1809377670288086,0.38093408942222595,0.26120811700820923,0.037596508860588074,1.0,293.0,1037.0,828.0,2170.0,1.6767609119415283,1.6935176849365234,2.0891735553741455,2.4221699237823486,2.7914352416992188,0,0,0,0,0,0.8888758420944214,0.8084031343460083,-0.09188561886548996,0.41913121938705444,-0.00031710666371509433,1.2758468389511108,1.3647515773773193,-0.2746585011482239,1.0180991888046265,-0.1759420782327652,1.744004249572754,1.974021553993225,1.6698808670043945,2.397599697113037,2.2199745178222656
260,Tue Apr 26 15:53:51 2022,663,663,663,663,664,2.1375010013580322,2.3753662109375,1.5123291015625,1.08807373046875,0.1976487636566162,2.1375010013580322,1.99993896484375,0.7579345703125,0.65753173828125,0.10489815473556519,1.1247472763061523,0.9545127749443054,-0.03635154664516449,0.10907882452011108,-5.089202204544563e-06,1.2714430093765259,1.1858656406402588,0.37801989912986755,0.266635537147522,0.03783572092652321,1.0,249.0,1039.0,823.0,2146.0,1.6811615228652954,1.6864802837371826,2.005012273788452,2.466031789779663,2.77246356010437,0,0,0,0,0,0.8846226334571838,0.804908037185669,-0.09616304934024811,0.40909335017204285,-0.0001345078635495156,1.2838237285614014,1.3722878694534302,-0.30307063460350037,1.0086147785186768,-0.1612570732831955,1.762192726135254,1.9890899658203125,1.6821712255477905,2.4477837085723877,2.2221872806549072
261,Tue Apr 26 15:53:53 2022,665,665,665,665,667,2.119361639022827,2.49371337890625,1.50616455078125,1.06494140625,0.20243382453918457,2.119361639022827,1.99993896484375,0.7532958984375,0.63360595703125,0.10579365491867065,1.1347286701202393,0.9508609175682068,-0.0359981544315815,0.10932395607233047,-2.7620921173365787e-05,1.250884771347046,1.1580512523651123,0.38765689730644226,0.27083685994148254,0.03869980573654175,1.0,323.0,1038.0,865.0,2138.0,1.694290041923523,1.7269865274429321,1.9432026147842407,2.33943772315979,2.7336997985839844,0,0,0,0,0,0.907140851020813,0.8210870623588562,-0.0928608626127243,0.4036524295806885,-0.0007137224893085659,1.2486976385116577,1.334240436553955,-0.34428107738494873,1.017604112625122,-0.13580627739429474,1.6909801959991455,1.9288270473480225,1.6779190301895142,2.480686902999878,2.222960948944092
262,Tue Apr 26 15:53:56 2022,668,668,668,668,669,2.129443407058716,2.46942138671875,1.487548828125,1.1165771484375,0.20754790306091309,2.129443407058716,1.99993896484375,0.75091552734375,0.66748046875,0.11005246639251709,1.1399766206741333,0.9518388509750366,-0.03566696122288704,0.10906337946653366,-2.1809881218359806e-05,1.2777475118637085,1.1883331537246704,0.38514652848243713,0.2591830790042877,0.03938855975866318,1.0,359.0,1037.0,832.0,2124.0,1.666560411453247,1.6829783916473389,1.9496879577636719,2.575324296951294,2.7940211296081543,0,0,0,0,0,0.8921767473220825,0.8009865283966064,-0.09260620921850204,0.4207966923713684,-0.0005537110846489668,1.2710286378860474,1.3596622943878174,-0.33539798855781555,1.049263596534729,-0.12176397442817688,1.7330485582351685,1.9664112329483032,1.6637049913406372,2.5202558040618896,2.197634696960449
263,Tue Apr 26 15:53:58 2022,670,670,670,670,672,2.127971649169922,2.542724609375,1.636474609375,1.10723876953125,0.20576459169387817,2.127971649169922,1.99993896484375,0.87939453125,0.6595458984375,0.10955160856246948,1.091334581375122,0.9557157754898071,-0.0365121066570282,0.1093425378203392,6.781814590794966e-05,1.1883069276809692,1.120615839958191,0.322505384683609,0.22865639626979828,0.03866257891058922,1.0,269.0,794.0,557.0,2202.0,1.7907593250274658,1.7846784591674805,2.726759195327759,2.8844411373138428,2.833530902862549,0,0,0,0,0,0.9183945059776306,0.8528487086296082,-0.11321394145488739,0.47819584608078003,0.0017541029956191778,1.240703821182251,1.2938470840454102,-0.40149468183517456,1.1363916397094727,-0.12175650894641876,1.7006213665008545,1.8463962078094482,2.4901585578918457,3.064882755279541,2.2905309200286865
264,Tue Apr 26 15:54:01 2022,673,673,673,673,674,1.0767582654953003,1.07159423828125,0.07293701171875,0.13519287109375,0.012390553951263428,1.0767582654953003,1.07159423828125,0.07293701171875,0.13519287109375,0.006232023239135742,0.9740787744522095,0.9671850800514221,-0.03624347597360611,0.10915347933769226,-3.20576134527073e-07,0.9745020270347595,0.9676219820976257,0.03703267499804497,0.10949970036745071,0.0015539731830358505,1.0,1.0,0,1.0,2103.0,1.1049318313598633,1.107451319694519,1.9695312976837158,1.234641432762146,4.010380268096924,0,0,0,0,0,0.9995656609535217,0.9995484948158264,-0.9786891341209412,0.9968381524085999,-0.00020629451319109648,1.0013030767440796,1.001357913017273,-1.062360405921936,1.0093817710876465,-0.02786199189722538,1.0034774541854858,1.0036253929138184,1.1698191165924072,1.0250152349472046,3.188239574432373
265,Tue Apr 26 15:54:03 2022,675,675,675,675,677,2.3538801670074463,3.99993896484375,2.5855712890625,1.63232421875,0.046032607555389404,2.3538801670074463,2.0,1.34808349609375,0.94000244140625,0.024322986602783203,1.0304080247879028,0.9474549293518066,-0.03578895702958107,0.10835228115320206,-0.00016309210332110524,1.0782945156097412,1.0423433780670166,0.21903389692306519,0.16811707615852356,0.0027132558170706034,1.0,105.0,387.0,301.0,2005.0,2.1829659938812256,1.9187535047531128,6.154679775238037,5.59135627746582,8.96450138092041,0,0,0,0,0,0.955590546131134,0.9089662432670593,-0.16339460015296936,0.6445049047470093,-0.060109373182058334,1.1531167030334473,1.1081173419952393,-0.7059888243675232,1.45277738571167,-2.484692096710205,1.4782307147979736,1.4919533729553223,12.256352424621582,5.452618598937988,20.665002822875977
266,Tue Apr 26 15:54:06 2022,678,678,678,678,679,2.6763947010040283,3.5738525390625,1.284912109375,0.7242431640625,0.36118125915527344,2.6763947010040283,1.99993896484375,0.67913818359375,0.50225830078125,0.19430851936340332,1.3595675230026245,0.8816328644752502,-0.03586814925074577,0.10707858949899673,-0.00016082041838672012,1.4728796482086182,1.2228553295135498,0.2243068367242813,0.1741102784872055,0.04542681574821472,1.0,505.0,1073.0,741.0,8302.0,1.8171170949935913,1.6354665756225586,3.027719497680664,2.884713649749756,4.2773966789245605,0,0,0,0,0,0.9230676293373108,0.7209625244140625,-0.15990662574768066,0.6150044202804565,-0.0035402090288698673,1.2125416994094849,1.2138406038284302,-0.5194625854492188,1.3468468189239502,-0.3069393038749695,1.5895836353302002,1.8331974744796753,2.5017006397247314,2.381734609603882,2.9211435317993164
267,Tue Apr 26 15:54:08 2022,680,680,680,680,682,2.0595345497131348,2.5296630859375,1.33123779296875,0.8304443359375,0.3602796792984009,2.0595345497131348,1.99993896484375,0.67083740234375,0.55889892578125,0.20804160833358765,1.0279747247695923,0.9651904106140137,-0.03566505387425423,0.10955684632062912,-7.49694590922445e-05,1.1224164962768555,1.083743691444397,0.23366999626159668,0.1752638816833496,0.04872719198465347,1.0,85.0,1038.0,707.0,7722.0,1.8349111080169678,1.8453984260559082,2.870875120162964,3.188899517059326,4.26951789855957,0,0,0,0,0,0.9158585071563721,0.8906076550483704,-0.152630016207695,0.6250965595245361,-0.0015385549049824476,1.2197033166885376,1.2492058277130127,-0.32232362031936646,1.3984806537628174,-0.3974628448486328,1.606651782989502,1.691053867340088,2.6029019355773926,2.5670766830444336,2.924184560775757
268,Tue Apr 26 15:54:11 2022,683,683,683,683,684,2.1262619495391846,2.34027099609375,1.37420654296875,1.1480712890625,0.2612185478210449,2.1262619495391846,1.99993896484375,0.7330322265625,0.6842041015625,0.13763880729675293,1.1169748306274414,0.9544246196746826,-0.036417655646800995,0.11032657325267792,-2.7746689738705754e-05,1.2623755931854248,1.182997226715088,0.3518747389316559,0.2651311755180359,0.0371270626783371,1.0,301.0,1036.0,851.0,2303.0,1.6843338012695312,1.6905694007873535,2.083219289779663,2.58062481880188,3.7072365283966064,0,0,0,0,0,0.884819746017456,0.8067851662635803,-0.10349608212709427,0.416120707988739,-0.0007473440491594374,1.2833387851715088,1.3662017583847046,-0.3347509801387787,1.0113420486450195,-0.15471474826335907,1.7632261514663696,1.9777482748031616,1.7076056003570557,2.3927948474884033,2.4761741161346436
269,Tue Apr 26 15:54:13 2022,685,685,685,685,687,2.1287529468536377,2.3345947265625,1.35833740234375,1.10113525390625,0.19318825006484985,2.1287529468536377,1.99993896484375,0.7208251953125,0.64947509765625,0.10255604982376099,1.1103898286819458,0.9555976986885071,-0.03684161975979805,0.10982803255319595,-1.4733262787558488e-06,1.2632828950881958,1.1857922077178955,0.3503805994987488,0.2588685154914856,0.037415701895952225,1.0,257.0,1036.0,766.0,2129.0,1.685096025466919,1.686584711074829,2.0572633743286133,2.508899450302124,2.7409896850585938,0,0,0,0,0,0.8789716362953186,0.8058727979660034,-0.10514742881059647,0.42426183819770813,-3.937721703550778e-05,1.294660210609436,1.375327706336975,-0.3404734134674072,1.031173825263977,-0.19153106212615967,1.788236141204834,1.9941339492797852,1.7248945236206055,2.440340518951416,2.2188103199005127
270,Tue Apr 26 15:54:16 2022,688,688,688,688,689,2.1229567527770996,2.30230712890625,1.3809814453125,1.09503173828125,0.1952122449874878,2.1229567527770996,1.99993896484375,0.70587158203125,0.64501953125,0.10459470748901367,1.1155500411987305,0.9558795690536499,-0.03567924350500107,0.10898570716381073,3.9100264984881505e-05,1.2763465642929077,1.2005808353424072,0.350938081741333,0.25675439834594727,0.03753801807761192,1.0,272.0,1037.0,834.0,2141.0,1.6633074283599854,1.6658095121383667,2.011384963989258,2.51220440864563,2.786367416381836,0,0,0,0,0,0.874018132686615,0.7961809039115906,-0.10166820138692856,0.4244745373725891,0.0010416177101433277,1.2988786697387695,1.3826735019683838,-0.2965567708015442,1.0076649188995361,-0.18783259391784668,1.7944220304489136,2.004727840423584,1.6936589479446411,2.3546688556671143,2.212569236755371
271,Tue Apr 26 15:54:18 2022,690,690,690,690,692,2.142893075942993,2.37493896484375,1.49420166015625,1.059326171875,0.20165133476257324,2.142893075942993,1.99993896484375,0.76708984375,0.6199951171875,0.10301542282104492,1.1187529563903809,0.9542992115020752,-0.03708465397357941,0.10908878594636917,-1.0790989108500071e-05,1.2484796047210693,1.1629796028137207,0.3697931170463562,0.26350483298301697,0.038026101887226105,1.0,265.0,1038.0,855.0,2190.0,1.7164021730422974,1.7196681499481201,2.074375629425049,2.352879524230957,2.709071397781372,0,0,0,0,0,0.8960922956466675,0.8205640316009521,-0.1002848669886589,0.4139916002750397,-0.00028377847047522664,1.2659789323806763,1.3504451513290405,-0.330315500497818,0.940848171710968,-0.2254810929298401,1.7252895832061768,1.9489598274230957,1.7076061964035034,2.212634801864624,2.1813807487487793
272,Tue Apr 26 15:54:21 2022,693,693,693,693,694,2.1279869079589844,2.40692138671875,1.54351806640625,1.08917236328125,0.1972312331199646,2.1279869079589844,1.99993896484375,0.77392578125,0.63946533203125,0.10253620147705078,1.1284114122390747,0.9527374505996704,-0.035798147320747375,0.10809192806482315,1.2344491551630199e-05,1.2654266357421875,1.1793404817581177,0.3767116069793701,0.2618211805820465,0.038219913840293884,1.0,318.0,1038.0,915.0,2205.0,1.6816359758377075,1.69581139087677,2.054425001144409,2.4423742294311523,2.682795286178589,0,0,0,0,0,0.8917241096496582,0.8078561425209045,-0.09502799063920975,0.4128463864326477,0.00032298584119416773,1.2721041440963745,1.3610141277313232,-0.2931763529777527,0.9303430318832397,-0.21043439209461212,1.7379816770553589,1.974217414855957,1.7113534212112427,2.1450414657592773,2.179171085357666
273,Tue Apr 26 15:54:23 2022,695,695,695,695,697,2.1268112659454346,2.41796875,1.34381103515625,1.0526123046875,0.2000659704208374,2.1268112659454346,1.99993896484375,0.72222900390625,0.60516357421875,0.10584300756454468,1.1171613931655884,0.9550430178642273,-0.035799331963062286,0.10849643498659134,1.3236363884061575e-05,1.249350905418396,1.1656842231750488,0.36410656571388245,0.26360222697257996,0.038553934544324875,1.0,247.0,1037.0,811.0,2162.0,1.7023329734802246,1.7156782150268555,1.983564853668213,2.295745372772217,2.7453231811523438,0,0,0,0,0,0.8941934704780579,0.8192982077598572,-0.09832102805376053,0.411591500043869,0.00034332071663811803,1.2710312604904175,1.3522526025772095,-0.33594146370887756,0.9814279675483704,-0.19518280029296875,1.737246036529541,1.9510889053344727,1.691851019859314,2.3604233264923096,2.171168565750122
274,Tue Apr 26 15:54:25 2022,697,697,697,697,699,2.143181324005127,2.31158447265625,1.36871337890625,1.0823974609375,0.1961243748664856,2.143181324005127,1.99993896484375,0.7640380859375,0.64801025390625,0.10705482959747314,1.117435097694397,0.9537312388420105,-0.03612048923969269,0.10856544226408005,-2.8758655389538035e-05,1.2792820930480957,1.2001882791519165,0.3623283803462982,0.2546192705631256,0.038034871220588684,1.0,275.0,1037.0,798.0,2159.0,1.6753000020980835,1.6663542985916138,2.108689546585083,2.5450165271759033,2.8146493434906006,0,0,0,0,0,0.8734861016273499,0.7946513295173645,-0.09968992322683334,0.42638343572616577,-0.0007561128586530685,1.2999176979064941,1.3848284482955933,-0.30219125747680664,1.0272212028503418,-0.1702612340450287,1.7956607341766357,2.0087404251098633,1.7024567127227783,2.4190492630004883,2.210500717163086
275,Tue Apr 26 15:54:28 2022,700,700,700,700,701,2.1233184337615967,2.52166748046875,1.46136474609375,1.2080078125,0.20680564641952515,2.1233184337615967,1.99993896484375,0.7364501953125,0.70428466796875,0.10941517353057861,1.1270110607147217,0.9546667337417603,-0.03592868894338608,0.10899227112531662,-2.420315104245674e-05,1.250345230102539,1.1642576456069946,0.36515673995018005,0.2614659368991852,0.038443513214588165,1.0,311.0,1037.0,782.0,2157.0,1.698185682296753,1.717780351638794,2.016805648803711,2.6936001777648926,2.846128463745117,0,0,0,0,0,0.9013599157333374,0.8199789524078369,-0.09839250892400742,0.416850745677948,-0.0006295769708231091,1.2574844360351562,1.3397297859191895,-0.3340044915676117,1.044758677482605,-0.14603768289089203,1.7077925205230713,1.9300953149795532,1.6874184608459473,2.556495189666748,2.25980281829834
276,Tue Apr 26 15:54:30 2022,702,702,702,702,704,2.1311333179473877,2.4639892578125,1.3414306640625,1.113525390625,0.20653009414672852,2.1311333179473877,1.99993896484375,0.735595703125,0.6636962890625,0.1117168664932251,1.1317662000656128,0.9549656510353088,-0.03622600436210632,0.10887092351913452,-4.053412794746691e-06,1.2910398244857788,1.2110081911087036,0.3640240430831909,0.2602516710758209,0.03915649652481079,1.0,347.0,1037.0,765.0,2102.0,1.6507107019424438,1.6514661312103271,2.0207338333129883,2.5502095222473145,2.853086471557617,0,0,0,0,0,0.876631498336792,0.788570761680603,-0.0995154157280922,0.4183293879032135,-0.00010351827222621068,1.294988989830017,1.3793083429336548,-0.34981074929237366,1.0642304420471191,-0.14386048913002014,1.783395528793335,1.9968267679214478,1.7117191553115845,2.6002283096313477,2.244809627532959
277,Tue Apr 26 15:54:33 2022,704,704,704,705,706,2.1087698936462402,2.4754638671875,1.42755126953125,1.1416015625,0.21501034498214722,2.1087698936462402,1.99993896484375,0.73382568359375,0.682373046875,0.11440694332122803,1.1368626356124878,0.9489089846611023,-0.03574313968420029,0.1079549789428711,-2.1485646357177757e-05,1.2724404335021973,1.1856893301010132,0.3733823895454407,0.2717207968235016,0.03991289809346199,1.0,371.0,1038.0,837.0,2127.0,1.6572641134262085,1.686730980873108,1.9653462171554565,2.5113022327423096,2.86641526222229,0,0,0,0,0,0.8934505581855774,0.8003015518188477,-0.09572797268629074,0.3973011374473572,-0.0005383133538998663,1.2704604864120483,1.3564670085906982,-0.35053157806396484,1.0208327770233154,-0.12536920607089996,1.735543966293335,1.9660459756851196,1.685150146484375,2.5507004261016846,2.2484068870544434
